"Episode","Step","Epsilon","Action","Observation","Fully Observed State","State","Step Reward","Total Reward","Q-values ['listen', 'open-left', 'open-right']"
"347","6","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","4.0","[76.16574  25.208094 47.544796]"
"347","7","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","3.0","[77.24661   -0.2408341 41.531715 ]"
"347","8","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","2.0","[80.47559   7.129615 75.154884]"
"347","9","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","1.0","[84.48966  32.151352 28.351175]"
"347","10","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","0.0","[85.78277  18.673746 59.45402 ]"
"347","11","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[91.273285 -6.876605 85.55985 ]"
"347","12","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[94.974556 -7.290737 73.79379 ]"
"347","13","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 95.039    -25.662512  85.21572 ]"
"347","14","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[ 95.56788 -53.92455  80.09172]"
"348","0","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[73.4119   41.278618 20.657429]"
"348","1","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[79.254105 15.202286 48.528313]"
"348","2","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[81.98438  33.361122 17.622663]"
"348","3","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[86.69532  19.640694 46.134594]"
"348","4","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-5.0","[91.69362    0.9387166 64.958305 ]"
"348","5","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-6.0","[91.314674 -6.867129 69.06556 ]"
"348","6","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-7.0","[97.582085   5.5699897 58.415596 ]"
"348","7","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-8.0","[ 98.89022 -17.40582  82.90648]"
"348","8","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-9.0","[ 99.89762  -13.168336  91.0752  ]"
"348","9","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-10.0","[103.1182  -26.76502  85.76583]"
"348","10","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-11.0","[103.680275 -25.606104 101.75003 ]"
"348","11","0.01","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-1.0","[102.08698  -29.869987 106.41721 ]"
"348","12","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[ 99.76486  -18.540058  81.72543 ]"
"348","13","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[94.46511  11.419644 73.5724  ]"
"348","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[90.83825  60.500134 25.099043]"
"349","0","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[80.68081  32.03054  22.827497]"
"349","1","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[84.707085   7.7779894 63.668846 ]"
"349","2","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 90.61727  -14.602682  55.6294  ]"
"349","3","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[94.759384  -8.8957205 84.5301   ]"
"349","4","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-5.0","[99.605736 -7.049197 73.88164 ]"
"349","5","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-6.0","[98.71103  -6.272685 84.230545]"
"349","6","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-7.0","[102.20735  -14.426226  81.88278 ]"
"349","7","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-8.0","[106.30237  -12.315191  91.9313  ]"
"349","8","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-9.0","[106.405754  12.535593  62.613285]"
"349","9","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-10.0","[107.86685  -15.592693  77.89488 ]"
"349","10","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-11.0","[95.89499  10.082869 66.01208 ]"
"349","11","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-12.0","[93.600105  -6.3082914 81.680855 ]"
"349","12","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-13.0","[ 97.0286   -16.409166  83.68305 ]"
"349","13","0.01","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","-3.0","[ 83.23051  -48.221752 111.06802 ]"
"349","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[79.13495   8.724073 53.00016 ]"
"350","0","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[74.5362   46.76988  27.008215]"
"350","1","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[81.56265  19.063784 54.499886]"
"350","2","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[86.74815   -3.0576491 66.60148  ]"
"350","3","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[91.88856  -7.842249 71.3677  ]"
"350","4","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-5.0","[97.760414 -5.449751 74.06012 ]"
"350","5","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-6.0","[100.9486      -0.35483703  83.12205   ]"
"350","6","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-7.0","[105.45475     5.9147053  76.44316  ]"
"350","7","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-8.0","[107.71446   45.17981   34.066696]"
"350","8","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-9.0","[108.097435  69.76452   32.320175]"
"350","9","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-10.0","[108.198166  22.918097  84.64431 ]"
"350","10","0.01","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","0.0","[ 99.79857  -18.473072 108.43531 ]"
"350","11","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[91.34535   7.195724 88.35396 ]"
"350","12","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[92.844574  -3.9307456 83.28863  ]"
"350","13","0.01","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","8.0","[ 83.15478    -0.2454811 115.70218  ]"
"350","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","7.0","[77.80153  23.672543 46.614227]"
"351","0","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[73.55735  20.803381 51.668118]"
"351","1","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[77.33256    -0.46774164 65.8398    ]"
"351","2","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[82.74148   -7.6581903 67.97023  ]"
"351","3","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[88.622856 -5.538367 72.29964 ]"
"351","4","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-5.0","[94.030624  -1.9836947 80.5385   ]"
"351","5","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-6.0","[98.45302    6.2484717 70.93962  ]"
"351","6","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-7.0","[102.01076    -3.6110523  76.28963  ]"
"351","7","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-8.0","[103.74654   32.840836  49.394417]"
"351","8","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-9.0","[105.889084   9.147311  82.55799 ]"
"351","9","0.01","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","1.0","[100.60548  -18.193777 108.620285]"
"351","10","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","0.0","[88.86685    3.0636532 78.38571  ]"
"351","11","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[89.00756  55.02247  24.738184]"
"351","12","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[84.78918  13.160804 79.504196]"
"351","13","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[79.559    43.500866 26.084883]"
"351","14","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[ 78.348274  66.82922  -14.766154]"
"352","0","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[74.50542  70.45852   2.778761]"
"352","1","0.01","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","9.0","[78.09386 83.93353 -3.05233]"
"352","2","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","8.0","[74.80666  57.46044  15.117382]"
"352","3","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","7.0","[74.61358  20.630795 56.595123]"
"352","4","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","6.0","[77.83687  53.25508  -5.358837]"
"352","5","0.01","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","16.0","[80.98319   94.86833    4.0955353]"
"352","6","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","15.0","[80.11747  65.024666 19.776817]"
"352","7","0.01","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-100.0","-85.0","[74.6176   23.252254 76.24555 ]"
"352","8","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-86.0","[74.54753  30.329813 19.067799]"
"352","9","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-87.0","[78.23301  70.907036 29.827639]"
"352","10","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-88.0","[84.1207   70.588844 25.40899 ]"
"352","11","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-89.0","[83.72512  21.004692 66.597534]"
"352","12","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-90.0","[75.546135 49.366173 20.691618]"
"352","13","0.01","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","-80.0","[ 72.09895   80.581726 -15.389505]"
"352","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-81.0","[78.75386   47.328022   2.1282194]"
"353","0","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[71.69776  36.170124 21.567226]"
"353","1","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[73.49439 54.03657 16.25438]"
"353","2","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[79.843445 22.010454 33.959312]"
"353","3","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[82.55021  50.848427 30.862162]"
"353","4","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-5.0","[84.70058  29.702364 44.704025]"
"353","5","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-6.0","[84.012276 21.140669 66.57855 ]"
"353","6","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-7.0","[ 84.48964 -14.84448  72.30352]"
"353","7","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-8.0","[95.74514  15.094228 72.70058 ]"
"353","8","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-9.0","[ 97.776024 -17.737032  90.072525]"
"353","9","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-10.0","[105.47582   -8.844394  79.47217 ]"
"353","10","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-11.0","[101.44793 -17.79915  85.04265]"
"353","11","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-12.0","[106.117    -12.662646  81.385315]"
"353","12","0.01","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-2.0","[104.222694 -20.411364 109.94841 ]"
"353","13","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[99.25602  -7.460648 61.806965]"
"353","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[92.10135  29.86164  66.501884]"
"354","0","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[62.23369  20.384296 13.614225]"
"354","1","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[64.47224  35.638107 10.053256]"
"354","2","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[73.9689     3.9479783 31.739765 ]"
"354","3","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[ 79.39189   -13.4401865  71.74636  ]"
"354","4","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-5.0","[ 86.87083  -23.085201  59.619053]"
"354","5","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-6.0","[ 88.48313  -11.655374  66.71275 ]"
"354","6","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-7.0","[ 95.56348  -27.443932  76.52666 ]"
"354","7","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-8.0","[104.99802   -7.108079  74.71724 ]"
"354","8","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-9.0","[106.1813    23.165096  33.986828]"
"354","9","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-10.0","[109.55261    4.180932  59.707836]"
"354","10","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-11.0","[103.42102  -28.194569  93.2865  ]"
"354","11","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-12.0","[105.31751  -45.01129   87.802505]"
"354","12","0.01","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-2.0","[105.44359  -30.579092 107.304276]"
"354","13","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 95.07313  -14.759583  73.97707 ]"
"354","14","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[99.90737   -3.2871234 82.69143  ]"
"355","0","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[58.53485  27.639437 15.683246]"
"355","1","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[63.298653 44.743225 -2.867609]"
"355","2","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[ 67.167595  55.931396 -10.64591 ]"
"355","3","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[68.43199  62.9601   -9.000362]"
"355","4","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-5.0","[ 69.72951   63.58194  -14.094025]"
"355","5","0.01","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","5.0","[ 69.12968   74.53261  -18.147486]"
"355","6","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","4.0","[67.5314    44.333202  -6.2539377]"
"355","7","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","3.0","[68.24912   53.10337    1.6142728]"
"355","8","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","2.0","[79.65924  16.00868  21.892328]"
"355","9","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","1.0","[80.436386 50.492344 27.13533 ]"
"355","10","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","0.0","[84.79406  62.129265 -4.34404 ]"
"355","11","0.01","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","10.0","[80.171234  85.051     -3.1848507]"
"355","12","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","9.0","[76.98094  31.566916 23.65427 ]"
"355","13","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","8.0","[73.507996 70.92149   1.016468]"
"355","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","7.0","[ 73.48956   42.100628 -17.699018]"
"356","0","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[62.595013 20.543634 10.926201]"
"356","1","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[64.08744   37.43416    8.2477045]"
"356","2","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[ 67.97243   49.970978 -19.880352]"
"356","3","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[67.951256 65.57432   5.6517  ]"
"356","4","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-5.0","[ 68.14      64.17276  -12.355822]"
"356","5","0.01","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","5.0","[ 61.917656  70.990944 -11.089827]"
"356","6","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","4.0","[61.963223 32.48018   2.631833]"
"356","7","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","3.0","[70.21783    3.5966966 59.44929  ]"
"356","8","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","2.0","[ 85.12834  -27.050728  57.38838 ]"
"356","9","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","1.0","[ 94.52908  -21.951923  70.93997 ]"
"356","10","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","0.0","[95.22364  29.251165 23.273554]"
"356","11","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[99.974304 18.095686 57.44221 ]"
"356","12","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[109.50307   -6.434088  84.002365]"
"356","13","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[109.92584 -22.10676  87.41613]"
"356","14","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[111.33682  -24.448832 110.27157 ]"
"357","0","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[66.28017   46.019123  -6.3971334]"
"357","1","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[ 67.82052   56.23128  -10.822792]"
"357","2","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[ 68.90763   59.80595  -11.762247]"
"357","3","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[ 70.04625   59.851482 -16.442486]"
